date,side,entry,sl,tp,exit_price,result,pnl_r,pnl_usd,balance
2024-12-28 14:30,SHORT,2.1685796,2.17515,2.1554388000000007,2.17515,LOSS,-1.05,-524.8757014679935455994894344,49463.28634310282032101855194
2024-12-28 20:45,LONG,2.1870361999999997,2.18165,2.1978085999999992,2.1978085999999992,WIN,1.95,964.5340836905049962598617628,50427.82042679332531727841370
2024-12-28 22:00,LONG,2.1870361999999997,2.18165,2.1978085999999992,2.18165,LOSS,-1.05,-529.4921144813299158314233438,49898.32831231199540144699036
2024-12-29 09:45,LONG,2.1831601800000002,2.17476,2.1999605400000006,2.17476,LOSS,-1.05,-523.9324472792759517151933988,49374.39586503271944973179696
2024-12-29 23:30,SHORT,2.1407144000000002,2.18495,2.0522432000000004,2.0522432000000004,WIN,1.95,962.8007193681380292697700407,50337.19658440085747900156700
2024-12-30 08:45,SHORT,2.0781748,2.09865,2.0372244000000004,2.0372244000000004,WIN,1.95,981.5753333958167208405305565,51318.77191779667419984209756
2024-12-30 13:45,SHORT,2.070489,2.08405,2.0433669999999995,2.08405,LOSS,-1.05,-538.8471051368650790983420244,50779.92481265980912074375554
2024-12-31 04:15,SHORT,2.0328608,2.04455,2.0094823999999996,2.04455,LOSS,-1.05,-533.1892105329279957678094332,50246.73560212688112497594611
2024-12-31 11:30,SHORT,2.08223326,2.09945,2.0477997800000005,2.09945,LOSS,-1.05,-527.5907238223322518122474342,49719.14487830454887316369868
2024-12-31 12:45,SHORT,2.08223326,2.09945,2.0477997800000005,2.09945,LOSS,-1.05,-522.0510212221977631682188361,49197.09385708235110999547984
2025-01-01 07:00,LONG,2.1172826000000002,2.09845,2.1549478000000004,2.09845,LOSS,-1.05,-516.5694854993646866549525383,48680.52437158298642334052730
2025-01-02 05:15,LONG,2.393106,2.37095,2.4374179999999996,2.37095,LOSS,-1.05,-511.1455059016213574450755366,48169.37886568136506589545176
2025-01-02 09:00,LONG,2.393106,2.37095,2.4374179999999996,2.37095,LOSS,-1.05,-505.7784780896543331919022435,47663.60038759171073270354952
2025-01-02 17:45,LONG,2.3860712,2.36445,2.4293135999999995,2.4293135999999995,WIN,1.95,929.4402075580383592877192156,48593.04059514974909199126874
2025-01-03 11:15,LONG,2.41131738,2.40116,2.4316321399999996,2.40116,LOSS,-1.05,-510.2269262490723654659083218,48082.81366890067672652536042
2025-01-03 12:00,LONG,2.41131738,2.40116,2.4316321399999996,2.40116,LOSS,-1.05,-504.8695435234571056285162844,47577.94412537721962089684414
2025-01-03 13:30,LONG,2.41460258,2.40116,2.44148774,2.44148774,WIN,1.95,927.7699104448557826074884607,48505.71403582207540350433260
2025-01-03 18:00,LONG,2.4305627999999997,2.39985,2.4919883999999994,2.4919883999999994,WIN,1.95,945.8614236985304703683344857,49451.57545952060587387266709
2025-01-04 02:15,LONG,2.4509584,2.44095,2.4709752000000007,2.44095,LOSS,-1.05,-519.2415423249663616756630044,48932.33391719563951219700409
2025-01-04 11:30,LONG,2.43871298,2.43016,2.4558189400000003,2.4558189400000003,WIN,1.95,954.1805113853149704878415798,49886.51442858095448268484567
2025-01-04 14:00,LONG,2.43871298,2.43016,2.4558189400000003,2.43016,LOSS,-1.05,-523.8084015001000220681908795,49362.70602708085446061665479
2025-01-04 19:45,LONG,2.4183204,2.41175,2.4314611999999993,2.4314611999999993,WIN,1.95,962.5727675280766619820247684,50325.27879460893112259867956
2025-01-04 23:15,LONG,2.4237988,2.41295,2.4454964000000006,2.41295,LOSS,-1.05,-528.4154273433937767872861354,49796.86336726553734581139342
2025-01-05 02:45,SHORT,2.4093682,2.43225,2.3636046,2.3636046,WIN,1.95,971.0388356616779782433221717,50767.90220292721532405471559
2025-01-05 10:45,SHORT,2.3984448,2.40555,2.3842344000000004,2.40555,LOSS,-1.05,-533.0629731307357609025745137,50234.83922979647956315214108
2025-01-06 01:30,LONG,2.3962988000000003,2.38545,2.4179964000000007,2.38545,LOSS,-1.05,-527.4658119128630354130974813,49707.37341788361652773904360
2025-01-06 20:45,LONG,2.412447,2.39965,2.4380409999999997,2.39965,LOSS,-1.05,-521.9274208877779735412599578,49185.44599699583855419778364
2025-01-07 01:45,LONG,2.4124676,2.40605,2.4253027999999994,2.40605,LOSS,-1.05,-516.4471829684563048190767282,48668.99881402738224937870691
2025-01-07 08:00,LONG,2.4128892,2.39165,2.4553676,2.39165,LOSS,-1.05,-511.0244875472875136184764226,48157.97432648009473576023049
2025-01-08 06:45,SHORT,2.290161,2.30525,2.2599829999999996,2.30525,LOSS,-1.05,-505.6587304280409947254824201,47652.31559605205374103474807
2025-01-08 08:15,SHORT,2.3244266000000002,2.36595,2.2413798000000003,2.36595,LOSS,-1.05,-500.3493137585465642808648547,47151.96628229350717675388322
2025-01-08 12:45,SHORT,2.3225678,2.33865,2.2904033999999998,2.33865,LOSS,-1.05,-495.0956459640818253559157738,46656.87063632942535139796745
2025-01-08 13:15,SHORT,2.3225678,2.33865,2.2904033999999998,2.33865,LOSS,-1.05,-489.8971416814589661896786582,46166.97349464796638520828879
2025-01-08 14:45,SHORT,2.3225678,2.33865,2.2904033999999998,2.33865,LOSS,-1.05,-484.7532216938036470446870323,45682.22027295416273816360176
2025-01-08 15:15,SHORT,2.3225678,2.33865,2.2904033999999998,2.2904033999999998,WIN,1.95,890.8032953226061733941902343,46573.02356827676891155779199
2025-01-09 06:15,LONG,2.3456358,2.33345,2.3700074000000004,2.33345,LOSS,-1.05,-489.0167474669060735713568159,46084.00682080986283798643517
2025-01-09 11:45,SHORT,2.31368638,2.33046,2.28013914,2.33046,LOSS,-1.05,-483.8820716185035597988575693,45600.12474919135927818757760
2025-01-10 02:45,SHORT,2.2816588,2.29755,2.2498764,2.29755,LOSS,-1.05,-478.8013098665092724209695648,45121.32343932485000576660804
2025-01-10 15:00,SHORT,2.2899494000000002,2.31795,2.2339482000000004,2.31795,LOSS,-1.05,-473.7738961129109250605493844,44647.54954321193908070605866
2025-01-11 02:30,LONG,2.343265,2.33085,2.3680950000000007,2.33085,LOSS,-1.05,-468.7992702037253603474136159,44178.75027300821372035864504
2025-01-11 07:00,LONG,2.343265,2.33085,2.3680950000000007,2.3680950000000007,WIN,1.95,861.4856303236601675469935783,45040.23590333187388790563862
2025-01-12 04:00,LONG,2.5218670000000003,2.50525,2.5551010000000005,2.50525,LOSS,-1.05,-472.9224769849846758230092055,44567.31342634688921208262941
2025-01-12 13:30,LONG,2.4913004,2.46945,2.5350012,2.5350012,WIN,1.95,869.0626118137643396356112735,45436.37603816065355171824068
2025-01-12 16:15,LONG,2.4913004,2.46945,2.5350012,2.5350012,WIN,1.95,886.0093327441327442585056933,46322.38537090478629597674637
2025-01-13 00:30,LONG,2.5288244,2.51385,2.5587731999999996,2.5587731999999996,WIN,1.95,903.2865147326433327715465542,47225.67188563742962874829292
2025-01-13 01:45,LONG,2.513328,2.48315,2.5736839999999996,2.48315,LOSS,-1.05,-495.8695547991930111018570757,46729.80233083823661764643584
2025-01-13 13:15,SHORT,2.4050426000000003,2.45115,2.3128278000000004,2.45115,LOSS,-1.05,-490.6629244738014844852875763,46239.13940636443513316114826
2025-01-14 02:30,LONG,2.5285008,2.51345,2.5586024000000003,2.51345,LOSS,-1.05,-485.5109637668265688981920567,45753.62844259760856426295620
2025-01-14 08:00,LONG,2.534119,2.52285,2.556657,2.556657,WIN,1.95,892.1957546306533670031276459,46645.82419722826193126608385
2025-01-14 11:45,LONG,2.5459210000000003,2.51135,2.6150630000000006,2.6150630000000006,WIN,1.95,909.5935718459511076596886351,47555.41776907421303892577249
2025-01-15 07:00,LONG,2.7357134000000003,2.64835,2.9104402000000005,2.9104402000000005,WIN,1.95,927.3306464969471542590525636,48482.74841557116019318482505
2025-01-16 08:15,LONG,3.0839488,3.04445,3.1629464,3.04445,LOSS,-1.05,-509.0688583634971820284406630,47973.67955720766301115638439
2025-01-16 10:00,LONG,3.0839488,3.04445,3.1629464,3.1629464,WIN,1.95,935.4867513655494287175494956,48909.16630857321243987393389
2025-01-16 18:00,LONG,3.269407,3.18785,3.4325210000000004,3.18785,LOSS,-1.05,-513.5462462400187306186763058,48395.62006233319370925525758
2025-01-17 06:30,LONG,3.308408,3.28205,3.3611240000000002,3.28205,LOSS,-1.05,-508.1540106544985339471802046,47887.46605167869517530807738
2025-01-17 11:30,LONG,3.3056194,3.28205,3.3527582,3.28205,LOSS,-1.05,-502.8183935426262993407348125,47384.64765813606887596734257
2025-01-17 16:15,LONG,3.2305644,3.20795,3.2757932000000003,3.20795,LOSS,-1.05,-497.5388004104287231976570970,46887.10885772564015276968547
2025-01-17 18:30,LONG,3.2066435999999996,3.17425,3.271430799999999,3.271430799999999,WIN,1.95,914.2986227256499829790088667,47801.40748045129013574869434
2025-01-17 21:00,LONG,3.2066435999999996,3.17425,3.271430799999999,3.17425,LOSS,-1.05,-501.9147785447385464253612906,47299.49270190655158932333305
2025-01-18 09:15,SHORT,3.12190542,3.15865,3.0484162599999998,3.15865,LOSS,-1.05,-496.6446733700187916878949970,46802.84802853653279763543805
2025-01-19 01:00,LONG,3.19149476,3.13107,3.31234428,3.13107,LOSS,-1.05,-491.4299042996335943751720995,46311.41812423689920326026595
2025-01-19 11:45,SHORT,3.15588194,3.22133,3.02498582,3.22133,LOSS,-1.05,-486.2698903044874416342327925,45825.14823393241176162603316
2025-01-19 22:45,SHORT,3.1535737999999998,3.17615,3.1084213999999997,3.17615,LOSS,-1.05,-481.1640564562903234970733482,45343.98417747612143812895981
2025-01-20 09:30,LONG,3.16128942,3.07694,3.3299882600000004,3.07694,LOSS,-1.05,-476.1118338634992751003540780,44867.87234361262216302860573
2025-01-20 23:45,SHORT,3.1206814,3.17695,3.0081442,3.17695,LOSS,-1.05,-471.1126596079325327118003602,44396.75968400468963031680537
2025-01-21 01:15,SHORT,3.1375658,3.17695,3.0587973999999996,3.0587973999999996,WIN,1.95,865.7368138380914477911777047,45262.49649784278107810798307
2025-01-21 07:45,SHORT,3.0905506,3.13895,2.9937517999999996,3.13895,LOSS,-1.05,-475.2562132273492013201338222,44787.24028461543187678784925
2025-01-21 14:30,SHORT,3.116221,3.13895,3.070763,3.13895,LOSS,-1.05,-470.2660229884620347062724171,44316.97426162696984208157683
2025-01-22 03:30,LONG,3.1656058,3.14005,3.2167173999999994,3.2167173999999994,WIN,1.95,864.1809981017259119205907482,45181.15525972869575400216758
2025-01-22 13:15,LONG,3.19133288,3.14861,3.27677864,3.14861,LOSS,-1.05,-474.4021302271513054170227596,44706.75312950154444858514482
2025-01-22 22:00,SHORT,3.16811388,3.19205,3.1202416399999997,3.19205,LOSS,-1.05,-469.4209078597662167101440206,44237.33222164177823187500080
2025-01-22 22:45,SHORT,3.16811388,3.19205,3.1202416399999997,3.1202416399999997,WIN,1.95,862.6279783220146755215625156,45099.96019996379290739656332
2025-01-23 05:45,SHORT,3.1435513999999998,3.16735,3.0959541999999995,3.0959541999999995,WIN,1.95,879.4492238992939616942329847,45979.40942386308686909079630
2025-01-23 09:00,SHORT,3.1435513999999998,3.16735,3.0959541999999995,3.0959541999999995,WIN,1.95,896.5984837653301939472705278,46876.00790762841706303806683
2025-01-23 17:00,SHORT,3.1034064000000003,3.14535,3.019519200000001,3.14535,LOSS,-1.05,-492.1980830300983791618997017,46383.80982459831868387616713
2025-01-23 22:45,SHORT,3.126947,3.17145,3.0379409999999996,3.17145,LOSS,-1.05,-487.0300031582823461806997549,45896.77982144003633769546738
2025-01-24 10:15,LONG,3.1616555600000003,3.14157,3.2018266800000004,3.14157,LOSS,-1.05,-481.9161881251203815458024075,45414.86363331491595614966497
2025-01-25 07:45,SHORT,3.11766556,3.13387,3.0852566799999996,3.13387,LOSS,-1.05,-476.8560681498066175395714822,44938.00756516510933861009349
2025-01-25 17:30,SHORT,3.1165618,3.12615,3.0973854,3.12615,LOSS,-1.05,-471.8490794342336480554059816,44466.15848573087569055468751
2025-01-26 01:45,LONG,3.12622978,3.11676,3.14516934,3.11676,LOSS,-1.05,-466.8946641001741947508242189,43999.26382163070149580386329
2025-01-26 09:00,LONG,3.1297989999999998,3.12235,3.1446969999999994,3.12235,LOSS,-1.05,-461.9922701271223657059405645,43537.27155150357913009792273
2025-01-26 17:15,SHORT,3.1230664,3.13445,3.1002991999999994,3.13445,LOSS,-1.05,-457.1413512907875808660281887,43080.13020021279154923189454
2025-01-27 08:30,SHORT,2.8762414,3.01655,2.5956242,3.01655,LOSS,-1.05,-452.3413671022343112669348927,42627.78883311055723796495965
2025-01-27 17:45,SHORT,2.91345202,3.01655,2.7072560599999993,3.01655,LOSS,-1.05,-447.5917827476608509986320763,42180.19705036289638696632757
2025-01-28 08:30,LONG,3.1008717999999997,3.08945,3.1237153999999996,3.08945,LOSS,-1.05,-442.8920690288104120631464395,41737.30498133408597490318113
2025-01-28 12:45,LONG,3.1008717999999997,3.08945,3.1237153999999996,3.08945,LOSS,-1.05,-438.2417023040079027364834019,41299.06327903007807216669773
2025-01-29 07:15,LONG,3.0820216,3.05765,3.1307647999999997,3.05765,LOSS,-1.05,-433.6401644298158197577503262,40865.42311460026225240894740
2025-01-29 14:30,SHORT,3.0692826799999997,3.09765,3.0125480399999995,3.0125480399999995,WIN,1.95,796.8757507347051139219744743,41662.29886533496736633092187
2025-01-29 19:15,SHORT,3.0573164,3.07825,3.0154491999999995,3.07825,LOSS,-1.05,-437.4541380860171573464746796,41224.84472724895020898444719
2025-01-30 14:45,LONG,3.1023754,3.09485,3.1174262,3.1174262,WIN,1.95,803.8844721813545290751967202,42028.72919943030473805964391
2025-01-30 19:30,LONG,3.1085866,3.08135,3.1630598000000005,3.08135,LOSS,-1.05,-441.3016565940181997496262611,41587.42754283628653831001765
2025-01-31 10:00,SHORT,3.0813408,3.09685,3.0503224,3.09685,LOSS,-1.05,-436.6679891997810086522551853,41150.75955363650552965776246
2025-02-01 04:00,SHORT,3.0368898,3.04495,3.0207694,3.04495,LOSS,-1.05,-432.0829753131833080614065058,40718.67657832332222159635595
2025-02-01 16:30,SHORT,2.9837232,3.00565,2.9398695999999997,2.9398695999999997,WIN,1.95,794.0141932773047833211289410,41512.69077160062700491748489
2025-02-02 03:30,SHORT,2.898138,2.94245,2.8095139999999996,2.8095139999999996,WIN,1.95,809.4974700462122265958909554,42322.18824164683923151337585
2025-02-02 14:00,SHORT,2.84362094,2.91308,2.7047028200000005,2.7047028200000005,WIN,1.95,825.2826707121133650145108291,43147.47091235895259652788668
2025-02-02 20:00,SHORT,2.7147758,2.84775,2.4488274,2.4488274,WIN,1.95,841.3756827909995756322937903,43988.84659514995217216018047
2025-02-03 09:45,SHORT,2.3936414,2.448,2.2849242,2.2849242,WIN,1.95,857.7825086054240673571235192,44846.62910375537623951730399
2025-02-03 14:15,SHORT,2.4036689,2.448,2.3150067,2.448,LOSS,-1.05,-470.8896055894314505149316919,44375.73949816594478900237230
2025-02-03 23:15,LONG,2.67744634,2.64388,2.74457902,2.74457902,WIN,1.95,865.3269202142359233855462598,45241.06641838018071238791856
2025-02-04 00:30,LONG,2.67744634,2.64388,2.74457902,2.64388,LOSS,-1.05,-475.0311973929918974800731449,44766.03522098718881490784542
2025-02-05 04:15,SHORT,2.5267274,2.56275,2.4546822,2.56275,LOSS,-1.05,-470.0433698203654825565323769,44295.99185116682333235131304
2025-02-05 23:45,SHORT,2.42155544,2.46055,2.3435663200000003,2.46055,LOSS,-1.05,-465.1079144372516449896887869,43830.88393672957168736162425
2025-02-06 07:45,SHORT,2.4428252,2.46055,2.4073756000000004,2.46055,LOSS,-1.05,-460.2242813356605027172970546,43370.65965539391118464432720
2025-02-06 10:30,SHORT,2.44785984,2.46615,2.4112795200000003,2.46615,LOSS,-1.05,-455.3919263816360674387654356,42915.26772901227511720556176
2025-02-06 11:15,SHORT,2.44785984,2.46615,2.4112795200000003,2.4112795200000003,WIN,1.95,836.8477207157393647855084543,43752.11544972801448199107021
2025-02-06 20:15,SHORT,2.3323690000000004,2.36885,2.259407000000001,2.36885,LOSS,-1.05,-459.3972122221441520609062372,43292.71823750587032993016397
2025-02-07 03:30,SHORT,2.3387143000000004,2.36215,2.2918429000000007,2.36215,LOSS,-1.05,-454.5735414938116384642667217,42838.14469601205869146589725
2025-02-07 04:45,SHORT,2.3561004000000003,2.37245,2.3234012000000006,2.3234012000000006,WIN,1.95,835.3438215722351444835849964,43673.48851758429383594948225
2025-02-07 06:30,SHORT,2.3561004000000003,2.37245,2.3234012000000006,2.37245,LOSS,-1.05,-458.5716294346350852774695636,43214.91688814965875067201269
2025-02-07 15:15,LONG,2.4349822000000003,2.37115,2.5626466000000008,2.37115,LOSS,-1.05,-453.7566273255714168820561332,42761.16026082408733378995656
2025-02-08 06:45,SHORT,2.3829018,2.40395,2.3408054,2.40395,LOSS,-1.05,-448.9921827386529170047945439,42312.16807808543441678516202
2025-02-08 15:00,LONG,2.4024736,2.38345,2.4405208000000003,2.38345,LOSS,-1.05,-444.2777648198970613762442012,41867.89031326553735540891782
2025-02-08 17:30,LONG,2.4024736,2.38345,2.4405208000000003,2.4405208000000003,WIN,1.95,816.4238611086779784304738975,42684.31417437421533383939172
2025-02-09 05:30,LONG,2.44359998,2.40506,2.52067994,2.40506,LOSS,-1.05,-448.1852988309292610053136131,42236.12887554328607283407811
2025-02-09 19:00,SHORT,2.4203732,2.43275,2.3956195999999994,2.3956195999999994,WIN,1.95,823.6045130730940784202645231,43059.73338861638015125434263
2025-02-09 21:30,SHORT,2.41366146,2.43275,2.3754843800000005,2.43275,LOSS,-1.05,-452.1272005804719915881705976,42607.60618803590815966617203
2025-02-10 01:15,SHORT,2.3784862,2.42085,2.2937586000000003,2.42085,LOSS,-1.05,-447.3798649743770356764948063,42160.22632306153112398967722
2025-02-10 13:15,LONG,2.418482,2.40855,2.438346,2.438346,WIN,1.95,822.1244132996998569177987058,42982.35073636123098090747593
2025-02-10 14:00,LONG,2.418482,2.40855,2.438346,2.40855,LOSS,-1.05,-451.3146827317929252995284973,42531.03605362943805560794743
2025-02-10 18:30,LONG,2.4179514,2.40355,2.4467542000000004,2.4467542000000004,WIN,1.95,829.3552030457740420843549749,43360.39125667521209769230240
2025-02-11 09:30,LONG,2.4670332,2.42975,2.5415996,2.42975,LOSS,-1.05,-455.2841081950897270257691752,42905.10714848012237066653322
2025-02-12 05:15,SHORT,2.41905124,2.44395,2.3692537199999997,2.44395,LOSS,-1.05,-450.5036250590412848919985988,42454.60352342108108577453462
2025-02-12 13:30,SHORT,2.4141944,2.42405,2.3944832000000003,2.42405,LOSS,-1.05,-445.7733369959213514006326135,42008.83018642515973437390201
2025-02-13 03:00,LONG,2.4628516,2.45185,2.4848548000000004,2.45185,LOSS,-1.05,-441.0927169574641772109259711,41567.73746946769555716297604
2025-02-13 13:30,LONG,2.4430085999999998,2.42685,2.4753257999999994,2.42685,LOSS,-1.05,-436.4612434294108033502112484,41131.27622603828475381276479
2025-02-13 15:30,LONG,2.4430085999999998,2.42685,2.4753257999999994,2.42685,LOSS,-1.05,-431.8784003734019899150340303,40699.39782566488276389773076
2025-02-14 05:15,LONG,2.5538642,2.52785,2.6058926000000002,2.6058926000000002,WIN,1.95,793.6382576004652138960057498,41493.03608326534797779373651
2025-02-14 15:45,LONG,2.7048191999999998,2.67785,2.7587575999999996,2.7587575999999996,WIN,1.95,809.1142036236742855669778619,42302.15028688902226336071437
2025-02-14 18:00,LONG,2.7048191999999998,2.67785,2.7587575999999996,2.7587575999999996,WIN,1.95,824.8919305943359341355339302,43127.04221748335819749624830
2025-02-15 10:30,LONG,2.7699766,2.74465,2.8206298000000003,2.74465,LOSS,-1.05,-452.8339432835752610737106072,42674.20827419978293642253769
2025-02-16 05:15,LONG,2.7771301999999998,2.76525,2.8008905999999993,2.76525,LOSS,-1.05,-448.0791868790977208324366457,42226.12908732068521559010104
2025-02-16 12:45,LONG,2.7510236000000003,2.74155,2.7699708000000007,2.74155,LOSS,-1.05,-443.3743554168671947636960609,41782.75473190381802082640498
2025-02-17 08:00,SHORT,2.72073204,2.76305,2.636096120000001,2.636096120000001,WIN,1.95,814.7637172721244514061148971,42597.51844917594247223251988
2025-02-18 00:15,SHORT,2.6415242,2.66135,2.6018726,2.66135,LOSS,-1.05,-447.2739437163473959584414587,42150.24450545959507627407842
2025-02-18 02:00,SHORT,2.6614828,2.68425,2.6159483999999997,2.6159483999999997,WIN,1.95,821.9297678564621039873445292,42972.17427331605718026142295
2025-02-18 08:15,SHORT,2.6172798,2.66545,2.5209394,2.5209394,WIN,1.95,837.9573983296631150150977475,43810.13167164572029527652070
2025-02-18 20:45,SHORT,2.51593242,2.53415,2.47949726,2.53415,LOSS,-1.05,-460.0063825522800631004034674,43350.12528909344023217611723
2025-02-19 03:30,SHORT,2.5514018,2.57245,2.5093053999999997,2.57245,LOSS,-1.05,-455.1763155354811224378492309,42894.94897355795910973826800
2025-02-20 08:45,LONG,2.6992994,2.67955,2.7387982000000006,2.67955,LOSS,-1.05,-450.3969642223585706522518140,42444.55200933560053908601619
2025-02-20 12:00,LONG,2.6842175999999998,2.66825,2.7161527999999993,2.7161527999999993,WIN,1.95,827.6687641820442105121773157,43272.22077351764474959819351
2025-02-20 14:15,LONG,2.687565,2.67515,2.7123950000000008,2.67515,LOSS,-1.05,-454.3583181219352698707810319,42817.86245539570947972741248
2025-02-20 17:45,LONG,2.6801862,2.66525,2.7100586000000004,2.66525,LOSS,-1.05,-449.5875557816549495371378310,42368.27489961405453019027465
2025-02-21 10:30,LONG,2.6679446,2.65255,2.6987338000000003,2.65255,LOSS,-1.05,-444.8668864459475725669978838,41923.40801316810695762327677
2025-02-21 13:00,LONG,2.6679446,2.65255,2.6987338000000003,2.65255,LOSS,-1.05,-440.1957841382651230550444061,41483.21222902984183456823236
2025-02-21 15:00,LONG,2.6695192,2.64255,2.7234575999999997,2.64255,LOSS,-1.05,-435.5737284048133392629664398,41047.63850062502849530526592
2025-02-22 05:00,SHORT,2.5819452,2.59585,2.5541355999999995,2.59585,LOSS,-1.05,-431.0002042565627992007052922,40616.63829636846569610456063
2025-02-22 13:30,SHORT,2.58190146,2.59335,2.55900438,2.59335,LOSS,-1.05,-426.4747021118688898090978866,40190.16359425659680629546274
2025-02-22 16:45,SHORT,2.589319,2.59715,2.5736570000000003,2.59715,LOSS,-1.05,-421.9967177396942664661023588,39768.16687651690253982936038
2025-02-22 18:45,SHORT,2.589319,2.59715,2.5736570000000003,2.5736570000000003,WIN,1.95,775.4792540920795995266725274,40543.64613060898213935603291
2025-02-23 01:30,SHORT,2.5668376,2.58525,2.5300128,2.58525,LOSS,-1.05,-425.7082843713943124632383456,40117.93784623758782689279456
2025-02-23 16:00,SHORT,2.5779692,2.59875,2.5364076000000004,2.59875,LOSS,-1.05,-421.2383473854946721823743429,39696.69949885209315471042022
2025-02-24 01:30,SHORT,2.5611041,2.56395,2.5554123,2.56395,LOSS,-1.05,-416.8153447379469781244594123,39279.88415411414617658596081
2025-02-24 09:30,SHORT,2.4804558,2.50265,2.4360674,2.4360674,WIN,1.95,765.9577410052258504434262358,40045.84189511937202702938705
2025-02-24 15:00,SHORT,2.4659018,2.48695,2.4238054,2.4238054,WIN,1.95,780.8939169548277545270730475,40826.73581207419978155646010
2025-02-25 14:30,SHORT,2.2140600000000004,2.30765,2.0268800000000007,2.30765,LOSS,-1.05,-428.6807260267790977063428310,40398.05508604742068385011727
2025-02-26 07:15,SHORT,2.3087276,2.32905,2.2680828,2.2680828,WIN,1.95,787.7620741779247033350772868,41185.81716022534538718519456
2025-02-26 12:30,SHORT,2.289342,2.30615,2.2557259999999997,2.2557259999999997,WIN,1.95,803.1234346243942350501112939,41988.94059484973962223530585
2025-02-26 16:15,SHORT,2.2724304,2.32125,2.1747912000000005,2.1747912000000005,WIN,1.95,818.7843415995699226335884641,42807.72493644930954486889431
2025-02-27 02:30,SHORT,2.2118396000000002,2.24515,2.1452188000000003,2.24515,LOSS,-1.05,-449.4811118327177502211233903,42358.24382461659179464777092
2025-02-27 13:45,SHORT,2.2237014,2.23795,2.1952041999999996,2.1952041999999996,WIN,1.95,825.9857545800235399956315329,43184.22957919661533464340245
2025-02-27 14:45,SHORT,2.2237014,2.23795,2.1952041999999996,2.1952041999999996,WIN,1.95,842.0924767943339990255463478,44026.32205599094933366894880
2025-02-27 19:45,SHORT,2.1970206,2.21295,2.1651618,2.1651618,WIN,1.95,858.5132800918235120065445016,44884.83533608277284567549330
2025-02-28 20:00,SHORT,2.1435376,2.16195,2.1067128000000004,2.16195,LOSS,-1.05,-471.2907710288691148795926796,44413.54456505390373079590062
2025-03-01 05:45,LONG,2.1563872,2.12025,2.2286616000000006,2.12025,LOSS,-1.05,-466.3422179330659891733569565,43947.20234712083774162254366
2025-03-01 15:00,SHORT,2.1509882,2.17005,2.1128646000000004,2.17005,LOSS,-1.05,-461.4456246447687962870367084,43485.75672247606894533550695
2025-03-02 08:15,LONG,2.2201180000000003,2.17275,2.3148540000000004,2.3148540000000004,WIN,1.95,847.9722560882833444340423855,44333.72897856435228976954934
2025-03-02 22:30,LONG,2.82136104,2.74545,2.9731831200000007,2.74545,LOSS,-1.05,-465.5041542749256990425802681,43868.22482428942659072696907
2025-03-03 13:15,LONG,2.58627452,2.52559,2.70764356,2.52559,LOSS,-1.05,-460.6163606550389792026331752,43407.60846363438761152433589
2025-03-04 06:30,SHORT,2.33974502,2.41935,2.18053506,2.41935,LOSS,-1.05,-455.7798888681610699210055268,42951.82857476622654160333036
2025-03-04 15:15,SHORT,2.3636966,2.41095,2.2691897999999995,2.41095,LOSS,-1.05,-450.9942000350453786868349688,42500.83437473118116291649539
2025-03-04 16:15,SHORT,2.3636966,2.41095,2.2691897999999995,2.41095,LOSS,-1.05,-446.2587609346774022106232016,42054.57561379650376070587219
2025-03-04 22:30,LONG,2.4678374,2.42555,2.5524122000000005,2.42555,LOSS,-1.05,-441.5730439448632894874116580,41613.00256985164047121846053
2025-03-05 08:30,LONG,2.472524,2.43165,2.554272,2.43165,LOSS,-1.05,-436.9365269834422249477938356,41176.06604286819824627066669
2025-03-05 16:45,LONG,2.46408766,2.44532,2.50162298,2.50162298,WIN,1.95,802.9332878359298658022780005,41978.99933070412811207294469
2025-03-06 15:00,LONG,2.5871930599999997,2.56472,2.6321391799999994,2.56472,LOSS,-1.05,-440.7794929723933451767659192,41538.21983773173476689617877
2025-03-06 19:30,LONG,2.58008554,2.54438,2.6514966199999996,2.54438,LOSS,-1.05,-436.1513082961832150524098771,41102.06852943555155184376889
2025-03-07 06:00,SHORT,2.500485,2.52245,2.4565549999999994,2.52245,LOSS,-1.05,-431.5717195590732912943595733,40670.49680987647826054940932
2025-03-07 12:30,SHORT,2.502616,2.51675,2.4743480000000004,2.51675,LOSS,-1.05,-427.0402165037030217357687979,40243.45659337277523881364052
2025-03-07 18:00,SHORT,2.48875704,2.55495,2.35637112,2.35637112,WIN,1.95,784.7474035707691171568659901,41028.20399694354435597050651
2025-03-08 06:45,SHORT,2.3598216,2.37365,2.3321648,2.3321648,WIN,1.95,800.0499779403991149414248769,41828.25397488394347091193139
2025-03-08 09:45,SHORT,2.3598216,2.37365,2.3321648,2.3321648,WIN,1.95,815.6509525102368976827826621,42643.90492739418036859471405
2025-03-08 16:15,SHORT,2.3370446,2.35985,2.2914338000000005,2.35985,LOSS,-1.05,-447.7610017376388938702444975,42196.14392565654147472446955
2025-03-08 21:45,SHORT,2.34936142,2.36395,2.3201842600000004,2.3201842600000004,WIN,1.95,822.8248065503025587571271562,43018.96873220684403348159671
2025-03-09 00:45,SHORT,2.3421353999999996,2.36135,2.3037061999999993,2.3037061999999993,WIN,1.95,838.8698902780334586528911358,43857.83862248487749213448785
